,MeanB,VarianceB,SkewnessB,KurtosisB,ContrastB,EntropyB,EnergyB,HomoB,CorreB
109,154.920654296875,89.52751865267516,-0.6275286233652613,-0.960743400400593,2.914872397019589,13526.38365502451,0.260509157630861,0.4579255395174756,0.1582647579641648
110,129.8527526855469,89.35859421304866,-0.2012221967595844,-1.058490322630574,2.417884703379789,13945.84926470588,0.4146559738508618,0.6129073489059697,0.1299518336771781
111,122.2459106445312,73.37016827965296,-0.3929386232027643,-0.2815887186605703,1.784511509815331,4777.121865826812,0.6354464629905396,0.8726857940127252,0.5570957515823074
112,127.419921875,89.14953958132513,-0.1988440983111009,-1.070265288711495,2.400828056738022,14362.21585477941,0.4054250045642108,0.59680912150601,0.09889374859163826
113,140.0748138427734,89.09357189857057,-0.3811651559090277,-1.041425738665302,2.950234494611174,14109.56409313725,0.2633744968955761,0.4612625950939611,0.1142257413072261
114,132.4590148925781,86.4006756362284,-0.2503516590407385,-0.9045644513271527,2.363600279042607,12770.11544117647,0.4512266197458197,0.6440434774473831,0.147890512457765
115,140.7536926269531,75.94617163168934,-0.3559336582240897,-0.2668570597482169,2.151230695874957,11384.5556372549,0.5570917079678547,0.6857900980188822,0.01682828172751212
116,132.4590148925781,86.4006756362284,-0.2503516590407385,-0.9045644513271527,2.363600279042607,12770.11544117647,0.4512266197458197,0.6440434774473831,0.147890512457765
117,125.0052642822266,71.43856660502979,-0.4456723391082216,-0.05585004852020603,1.669459113749794,4531.352067025439,0.6631574765908682,0.8884787783421179,0.5568697615666773
118,122.8123474121094,72.9929890073088,-0.4028668450554467,-0.2375098729887219,1.743106295278654,4712.720080112524,0.6433596783284413,0.8773093373809059,0.5585423732630583
119,134.8719940185547,79.10519543719737,-0.3165479735320758,-0.4998593531977642,2.225239946085949,11736.10254289216,0.5409121198081701,0.6830548321183907,0.06589020131813005
120,141.0600433349609,90.06350745390979,-0.4906992895446303,-1.031544800141122,2.63177444225579,14127.65026041667,0.2892821394139632,0.4943344013333604,0.1317629190262981
121,122.8123474121094,72.9929890073088,-0.4028668450554467,-0.2375098729887219,1.743106295278654,4712.720080112524,0.6433596783284413,0.8773093373809059,0.5585423732630583
122,123.4270629882812,68.21763132361906,-0.5319262442778138,0.1457836735817328,1.566794803847216,4058.083124388454,0.6803831946698612,0.8885824806051508,0.5647772244711663
123,146.8638305664062,68.42901172120794,-0.3577269602334044,0.3991324054482761,2.034956742673355,6251.820251225492,0.5897058676296135,0.7496264228064933,0.3350258372914542
124,140.0748138427734,89.09357189857057,-0.3811651559090277,-1.041425738665302,2.950234494611174,14109.56409313725,0.2633744968955761,0.4612625950939611,0.1142257413072261
125,145.5667724609375,68.1606257868089,-0.3533773490632054,0.4007105258646919,2.075807261207055,6362.093290441178,0.5893332755928694,0.7420897827665124,0.3179632470773369
126,149.7060089111328,65.73092881555445,-0.3355296378923517,0.6337042693828998,1.966265814568951,5610.119301470587,0.609772819821177,0.7676024779099441,0.3532652653385051
127,139.7638549804688,71.14048637857448,-0.3742751783348289,0.1658682208134614,2.070192258856963,6937.846691176471,0.570532188441464,0.733237042963348,0.3172480631580996
128,144.3947906494141,69.48439285147322,-0.3622984276050433,0.3057566469074611,2.038131077932679,6410.522457107843,0.5896803045928664,0.7523073849318241,0.3387112501456278
129,130.0950012207031,85.7029233242414,-0.2563371238501613,-0.9010800643795638,2.409388867092928,13089.46564031863,0.4308463019013953,0.6174391254724647,0.1119425794617478
130,129.8527526855469,89.35859421304866,-0.2012221967595844,-1.058490322630574,2.417884703379789,13945.84926470588,0.4146559738508618,0.6129073489059697,0.1299518336771781
131,129.1299591064453,87.76923980094134,-0.2094367455843021,-0.9938475512027014,2.387537389318382,13021.94690563725,0.4336022648651653,0.6324024138688108,0.1579563065001001
132,145.4367065429688,69.94459689502426,-0.3625956240150952,0.2693880027041562,2.026404008783764,6440.102910539214,0.5894052787462617,0.754811151050549,0.3443700336844678
133,134.8719940185547,79.10519543719737,-0.3165479735320758,-0.4998593531977642,2.225239946085949,11736.10254289216,0.5409121198081701,0.6830548321183907,0.06589020131813005
134,136.5448303222656,73.54626195276431,-0.4157399223348598,-0.1068955660913424,2.128492770571188,10544.34371936275,0.5734120125832634,0.6891121303724391,0.02908544905772707
135,122.0450897216797,73.0719934837384,-0.3946194481183141,-0.272223744215732,1.799616887283736,4719.11772260274,0.6347367992799912,0.8712131212195299,0.5588937313374623
136,136.1590881347656,79.38794833055769,-0.3238169902453552,-0.4861019586379149,2.133236282220739,11659.13756127451,0.5517538084174095,0.7022253675221025,0.07862439688972526
137,136.289306640625,74.33418846738822,-0.4017286265569964,-0.1637373574098824,2.127484828836525,10502.78797487745,0.5656938279929326,0.6864890363261524,0.05324681273439207
138,132.3947906494141,84.6265135665188,-0.2716976027249908,-0.8133202894226867,2.314147506313598,12003.871875,0.4674811508576695,0.6613886889591934,0.1651551203475754
139,136.1590881347656,79.38794833055769,-0.3238169902453552,-0.4861019586379149,2.133236282220739,11659.13756127451,0.5517538084174095,0.7022253675221025,0.07862439688972526
